qid,name,favorability,critic_score,protonDB_rating,personal_interest,completion,favorability_weighted,critic_score_weighted,protonDB_rating_weighted,personal_interest_weighted,completion_weighted,final_score
Q765239,Orcs Must Die! 2,0.9196086824906967,0.83,0.9,1,0.45650730411686585,0.36784347299627873,0.2241,n/a,0.2,0.059345949535192566,0.7661604802783241
Q2368168,Jurassic Park: The Game,0.6735060264532927,0.54,0.9,1,0.0,0.2694024105813171,0.1458,n/a,0.2,0.0,0.5536821695231855
Q739654,Assassin's Creed Revelations,0.8389278662499314,0.8,1.0,1,0.0,0.3355711464999726,0.21600000000000003,n/a,0.2,0.0,0.7515711464999726
Q71730105,Dynamite Jack,0.8216772856441308,0.0,0.0,1,0.0,0.3286709142576523,0.0,n/a,0.2,0.0,0.0
Q1757876,Tomb Raider,0.9596256544809442,0.86,1.0,1,1.0,0.3838502617923777,0.23220000000000002,n/a,0.2,0.13,0.9460502617923777
Q2071060,Superbrothers: Sword & Sworcery EP,0.7576471276914116,0.86,0.9,1,0.0,0.30305885107656466,0.23220000000000002,n/a,0.2,0.0,0.6617329659689083
Q1341780,LEGO® Harry Potter: Years 5-7,0.8806687289404291,0.77,1.0,1,0.0,0.35226749157617165,0.20790000000000003,n/a,0.2,0.0,0.7601674915761716
Q2067220,Confrontation,0.21842915645344355,0.51,0.9,1,0.0,0.08737166258137742,0.13770000000000002,n/a,0.2,0.0,0.38256449632323974
Q323264,Dishonored,0.9753054940222927,0.8,1.0,1,1.0,0.3901221976089171,0.21600000000000003,n/a,0.2,0.13,0.936122197608917
Q4044539,Mortal Kombat Kollection,0.5248593445246593,0.62,0.75,1,0.0,0.20994373780986375,0.16740000000000002,n/a,0.2,0.0,0.43300780335739786
Q2667499,The Testament of Sherlock Holmes,0.7893415605555559,0.64,0.9,1,0.0,0.3157366242222224,0.1728,n/a,0.2,0.0,0.6196829618000002
Q4041418,Insanely Twisted Shadow Planet,0.8486524307243701,0.76,1.0,1,0.0,0.3394609722897481,0.20520000000000002,n/a,0.2,0.0,0.7446609722897481
Q15729139,Gunpoint,0.9725228626310596,0.83,1.0,1,0.0,0.38900914505242384,0.2241,n/a,0.2,0.0,0.8131091450524239
Q1711379,To the Moon,0.9603710686292186,0.81,1.0,1,0.0,0.3841484274516875,0.21870000000000003,n/a,0.2,0.0,0.8028484274516876
Q4697670,AirMech,0.8339212982509814,0.73,0.9,1,0.0,0.33356851930039255,0.1971,n/a,0.2,0.0,0.6576016673703533
Q1812427,Legend of Grimrock,0.9295298031802273,0.82,1.0,1,0.3675876555178543,0.37181192127209095,0.2214,n/a,0.2,0.04778639521732106,0.840998316489412
Q939588,The Walking Dead,0.9721175321567097,0.89,1.0,1,0.0,0.3888470128626839,0.2403,n/a,0.2,0.0,0.8291470128626839
Q5237686,ENDLESS Space™ - Definitive Edition,0.7982055640239126,0.77,1.0,1,0.0,0.3192822256095651,0.20790000000000003,n/a,0.2,0.0,0.727182225609565
Q40166,Assassin's Creed® III,0.7298419916884266,0.84,0.9,1,0.0,0.29193679667537065,0.2268,n/a,0.2,0.0,0.6468631170078336
Q74669,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,0.9326568489759934,0.86,1.0,1,0.45573235414116686,0.3730627395903974,0.23220000000000002,n/a,0.2,0.05924520603835169,0.864507945628749
Q400488,Game of Thrones ,0.7068166925642889,0.52,1.0,1,0.0,0.2827266770257156,0.14040000000000002,n/a,0.2,0.0,0.6231266770257156
Q7623793,Strike Suit Zero,0.7511475782239724,0.66,0.0,1,0.03274087932647334,0.30045903128958895,0.17820000000000003,n/a,0.2,0.004256314312441534,0.0
Q3071522,Fieldrunners,0.6112778177907813,0.81,1.0,1,0.0,0.2445111271163125,0.21870000000000003,n/a,0.2,0.0,0.6632111271163126
Q22262157,RAW - Realms of Ancient War,0.47568021102542324,0.52,0.9,1,0.0,0.1902720844101693,0.14040000000000002,n/a,0.2,0.0,0.4776048759691524
Q16267641,Splice,0.8448886774019804,0.0,0.9,1,0.0,0.33795547096079215,0.0,n/a,0.2,0.0,0.4841599238647129
Q2617696,Lone Survivor: The Director's Cut,0.8290113707924436,0.81,1.0,1,0.0,0.33160454831697744,0.21870000000000003,n/a,0.2,0.0,0.7503045483169775
Q22262072,Spirits,0.6192509815318444,0.0,0.0,1,0.0,0.2477003926127378,0.0,n/a,0.2,0.0,0.0
Q3644856,Sanctum 2,0.8943206384721187,0.77,1.0,1,0.7842239185750636,0.3577282553888475,0.20790000000000003,n/a,0.2,0.10194910941475827,0.8675773648036058
Q1711359,The Witness,0.8395772318554715,0.87,1.0,1,0.03638110928061505,0.33583089274218864,0.23490000000000003,n/a,0.2,0.004729544206479956,0.7754604369486687
Q1166232,DARK SOULS™: Prepare To Die Edition,0.9130152174986722,0.85,1.0,1,0.0,0.3652060869994689,0.2295,n/a,0.2,0.0,0.7947060869994689
Q4308783,FTL: Faster Than Light,0.9497674186892607,0.84,1.0,1,0.13915143877336694,0.3799069674757043,0.2268,n/a,0.2,0.018089687040537702,0.8247966545162421
Q133729094,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,0.8260719471896827,0.0,1.0,1,0.0,0.3304287788758731,0.0,n/a,0.2,0.0,0.530428778875873
Q112912,LEGO® Batman™ 2: DC Super Heroes,0.9429339479848103,0.79,1.0,1,0.0,0.37717357919392414,0.21330000000000002,n/a,0.2,0.0,0.7904735791939241
Q2082291,LEGO® The Lord of the Rings™,0.8967131771677702,0.8,1.0,1,0.1073045875172278,0.3586852708671081,0.21600000000000003,n/a,0.2,0.013949596377239614,0.7886348672443477
Q3294300,Mark of the Ninja,0.9673639184922094,0.9,1.0,1,0.03362927091740651,0.3869455673968838,0.24300000000000002,n/a,0.2,0.004371805219262846,0.8343173726161467
Q15725934,Guacamelee! Gold Edition,0.9247533093932899,0.84,1.0,1,0.0,0.369901323757316,0.2268,n/a,0.2,0.0,0.796701323757316
Q4918670,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,0.9063344765306808,0.85,1.0,1,0.0,0.3625337906122723,0.2295,n/a,0.2,0.0,0.7920337906122723
Q7156711,PAYDAY 2,0.8924205407774775,0.79,1.0,1,0.027098522485321633,0.356968216310991,0.21330000000000002,n/a,0.2,0.0035228079230918124,0.7737910242340829
Q1573097,Scribblenauts Unlimited,0.935034344410371,0.73,1.0,1,0.0,0.3740137377641484,0.1971,n/a,0.2,0.0,0.7711137377641484
Q3208174,Don't Starve,0.9645918581794299,0.78,1.0,1,0.0,0.385836743271772,0.2106,n/a,0.2,0.0,0.796436743271772
Q130578,Divinity II: Developer's Cut,0.8388031404417624,0.0,1.0,1,0.0,0.335521256176705,0.0,n/a,0.2,0.0,0.535521256176705
Q4774596,Antichamber,0.9479289980281602,0.82,1.0,1,0.0,0.3791715992112641,0.2214,n/a,0.2,0.0,0.8005715992112641
Q5609186,Grim Dawn,0.9358013419793343,0.83,1.0,1,0.24299065420560748,0.3743205367917337,0.2241,n/a,0.2,0.031588785046728976,0.8300093218384627
Q1471545,Kerbal Space Program,0.9539732015397866,0.88,1.0,1,0.04018425953151034,0.3815892806159147,0.2376,n/a,0.2,0.005223953739096345,0.824413234355011
Q218568,Super Hexagon,0.966593126027373,0.86,1.0,1,0.0,0.3866372504109492,0.23220000000000002,n/a,0.2,0.0,0.8188372504109491
Q16672675,Reus,0.7714235056328765,0.75,1.0,1,0.0,0.30856940225315066,0.2025,n/a,0.2,0.0,0.7110694022531507
Q3762768,Giana Sisters: Twisted Dreams,0.7574245761504005,0.69,1.0,1,0.0,0.30296983046016024,0.1863,n/a,0.2,0.0,0.6892698304601603
Q13648661,Miasmata,0.7489744561530552,0.76,1.0,1,0.0,0.2995897824612221,0.20520000000000002,n/a,0.2,0.0,0.7047897824612221
Q2581523,FEZ,0.9223458513209962,0.89,1.0,1,0.10882708585247884,0.3689383405283985,0.2403,n/a,0.2,0.01414752116082225,0.8233858616892208
Q3205367,Cities in Motion 2,0.5603714374952063,0.72,1.0,1,0.0,0.22414857499808255,0.19440000000000002,n/a,0.2,0.0,0.6185485749980826
Q3894893,Papo & Yo,0.9248234029378044,0.72,1.0,1,0.0,0.36992936117512176,0.19440000000000002,n/a,0.2,0.0,0.7643293611751218
Q500851,Company of Heroes ,0.9274602328483881,0.93,0.9,1,0.0,0.37098409313935526,0.25110000000000005,n/a,0.2,0.0,0.7398756838254199
Q56648216,Full Throttle Remastered,0.9068516408889803,0.77,1.0,1,0.0,0.36274065635559216,0.20790000000000003,n/a,0.2,0.0,0.7706406563555921
Q3132373,Incredipede,0.6804282274193368,0.79,1.0,1,0.0,0.27217129096773474,0.21330000000000002,n/a,0.2,0.0,0.6854712909677347
Q5284389,Divinity: Original Sin (Classic),0.9115041609331106,0.87,0.75,1,0.0,0.36460166437324426,0.23490000000000003,n/a,0.2,0.0,0.5996262482799332
Q71728562,Starseed Pilgrim,0.564365936458522,0.83,1.0,1,0.0,0.2257463745834088,0.2241,n/a,0.2,0.0,0.6498463745834089
Q71732131,Beatbuddy: Tale of the Guardians,0.725730783766157,0.75,0.0,1,0.0,0.2902923135064628,0.2025,n/a,0.2,0.0,0.0
Q119952213,Cities XL Platinum,0.5612673917506784,0.0,0.9,1,0.0,0.22450695670027138,0.0,n/a,0.2,0.0,0.38205626103024426
Q13427428,The Swapper,0.9355978743089369,0.87,0.9,1,0.0,0.3742391497235748,0.23490000000000003,n/a,0.2,0.0,0.7282252347512175
Q7245729,Prison Architect,0.8904115699681577,0.83,1.0,1,0.012294452128477023,0.3561646279872631,0.2241,n/a,0.2,0.001598278776702013,0.7818629067639652
Q12496422,Surgeon Simulator,0.8132361844033008,0.56,1.0,1,0.0,0.32529447376132037,0.15120000000000003,n/a,0.2,0.0,0.6764944737613203
Q7755333,Organ Trail: Director's Cut,0.8691765603186754,0.0,1.0,1,0.03460207612456748,0.3476706241274702,0.0,n/a,0.2,0.004498269896193772,0.552168894023664
Q7460767,Shadowrun Returns,0.8779956140552191,0.76,1.0,1,0.8744498494324763,0.3511982456220877,0.20520000000000002,n/a,0.2,0.11367848042622192,0.8700767260483095
Q13583301,Poker Night 2,0.8687761890974665,0.69,1.0,1,0.0,0.3475104756389866,0.1863,n/a,0.2,0.0,0.7338104756389867
Q16267613,Anodyne,0.8304087601515179,0.75,0.9,1,0.0,0.3321635040606072,0.2025,n/a,0.2,0.0,0.6611971536545465
Q1955277,Tom Clancy's Splinter Cell Blacklist,0.7833663629747687,0.82,0.9,1,0.11461856444945509,0.3133465451899075,0.2214,n/a,0.2,0.014900413378429163,0.6746822627115031
Q682617,Dust: An Elysian Tail,0.9485238218646617,0.83,0.9,1,0.11086474501108648,0.3794095287458647,0.2241,n/a,0.2,0.014412416851441243,0.7361297510375754
Q844183,Dreamfall Chapters,0.8117116675790913,0.67,1.0,1,0.0,0.32468466703163656,0.18090000000000003,n/a,0.2,0.0,0.7055846670316366
Q13417084,Transistor,0.9368987300623572,0.83,1.0,1,0.0,0.3747594920249429,0.2241,n/a,0.2,0.0,0.798859492024943
Q3932528,The Banner Saga,0.8848198766838948,0.8,1.0,1,0.03856350927934442,0.353927950673558,0.21600000000000003,n/a,0.2,0.005013256206314775,0.7749412068798727
Q17183734,Magicka 2,0.8186597302227456,0.69,1.0,1,0.0,0.32746389208909826,0.1863,n/a,0.2,0.0,0.7137638920890983
Q3790509,Path of Exile,0.8892602528691003,0.86,1.0,1,0.003246150992394732,0.3557041011476401,0.23220000000000002,n/a,0.2,0.0004219996290113152,0.7883261007766516
Q4051399,Thief,0.7399266804900801,0.67,1.0,1,0.03531710249474001,0.29597067219603207,0.18090000000000003,n/a,0.2,0.004591223324316202,0.6814618955203482
Q1633410,Wasteland 2,0.8167601683186041,0.8,0.9,1,0.009580032106053545,0.32670406732744167,0.21600000000000003,n/a,0.2,0.0012454041737869608,0.6695545243511057
Q13752449,Rogue Legacy,0.9209624643441102,0.85,0.9,1,0.31499051233396586,0.3683849857376441,0.2295,n/a,0.2,0.040948766603415565,0.7549503771069539
Q15709637,Middle-earth™: Shadow of Mordor™,0.9232597336046448,0.0,1.0,1,0.0,0.36930389344185793,0.0,n/a,0.2,0.0,0.5693038934418579
Q3808649,Joe Danger 2: The Movie,0.5715746333439795,0.82,0.75,1,0.0,0.2286298533375918,0.2214,n/a,0.2,0.0,0.4875223900031939
Q81633916,Talisman: Digital Classic Edition,0.7742521516264368,0.51,1.0,1,0.3089598352214212,0.3097008606505747,0.13770000000000002,n/a,0.2,0.040164778578784754,0.6875656392293595
Q16259371,Crypt of the NecroDancer,0.9524938099984989,0.87,1.0,1,0.0,0.38099752399939957,0.23490000000000003,n/a,0.2,0.0,0.8158975239993995
Q18642577,Dungeon of the ENDLESS™,0.8468523342854052,0.79,1.0,1,0.0,0.3387409337141621,0.21330000000000002,n/a,0.2,0.0,0.752040933714162
Q3662198,LEGO® MARVEL Super Heroes,0.9535336693772033,0.8,1.0,1,0.10347222222222223,0.38141346775088136,0.21600000000000003,n/a,0.2,0.01345138888888889,0.8108648566397701
Q16266633,FORCED,0.725032864356964,0.72,0.0,1,0.0714103545014027,0.29001314574278564,0.19440000000000002,n/a,0.2,0.009283346085182352,0.0
Q46604354,Life Goes On,0.950340765086085,0.77,0.9,1,0.0,0.38013630603443405,0.20790000000000003,n/a,0.2,0.0,0.7092326754309906
Q5427938,The Wolf Among Us,0.9774120454987049,0.85,1.0,1,0.0,0.390964818199482,0.2295,n/a,0.2,0.0,0.820464818199482
Q18758128,Underrail,0.8542235842566593,0.72,1.0,1,0.0,0.34168943370266375,0.19440000000000002,n/a,0.2,0.0,0.7360894337026638
Q4769943,Anomaly Korea,0.754000214782513,0.0,0.9,1,0.0,0.30160008591300524,0.0,n/a,0.2,0.0,0.4514400773217047
Q14753828,7 Days to Die,0.8700844583903028,0.47,0.9,1,0.007008439951090037,0.3480337833561211,0.1269,n/a,0.2,0.0009110971936417048,0.6082603924947865
Q20031743,Rocket League,0.876084156495363,0.85,1.0,1,0.15088905584773352,0.35043366259814523,0.2295,n/a,0.2,0.01961557726020536,0.7995492398583506
Q16267828,Race The Sun,0.9280907531046017,0.79,1.0,1,0.14138817480719795,0.3712363012418407,0.21330000000000002,n/a,0.2,0.018380462724935733,0.8029167639667765
Q107999441,Warmachine Tactics,0.4158435587403635,0.0,0.9,1,0.0,0.16633742349614541,0.0,n/a,0.2,0.0,0.32970368114653087
Q18620506,The Talos Principle,0.9509155246970121,0.85,1.0,1,0.7115928369462771,0.3803662098788049,0.2295,n/a,0.2,0.09250706880301603,0.902373278681821
Q16457556,Hyper Light Drifter,0.9259272270036351,0.84,1.0,1,0.0,0.370370890801454,0.2268,n/a,0.2,0.0,0.7971708908014541
Q737653,Wasteland 1 - The Original Classic,0.7534916404556471,0.0,1.0,1,0.0,0.30139665618225886,0.0,n/a,0.2,0.0,0.5013966561822589
Q3274141,The Walking Dead: Season Two,0.9637639144080518,0.8,1.0,1,0.0,0.3855055657632207,0.21600000000000003,n/a,0.2,0.0,0.8015055657632206
Q17513672,Ori and the Blind Forest,0.9373337645441818,0.88,1.0,1,0.0,0.37493350581767276,0.2376,n/a,0.2,0.0,0.8125335058176728
Q16466659,Borderlands: The Pre-Sequel,0.7849998449788341,0.75,1.0,1,0.7232061762034514,0.3139999379915337,0.2025,n/a,0.2,0.09401680290644869,0.8105167408979824
Q16259390,Darkest Dungeon®,0.9154303985534797,0.84,1.0,1,0.06148182957393483,0.3661721594213919,0.2268,n/a,0.2,0.007992637844611529,0.8009647972660034
Q17154142,Stomping Land,0.4538451798971074,0.0,0.0,1,0.0,0.18153807195884297,0.0,n/a,0.2,0.0,0.0
Q15904573,The LEGO® Movie - Videogame,0.8620592778769174,0.71,1.0,1,0.0,0.344823711150767,0.1917,n/a,0.2,0.0,0.736523711150767
Q7460766,Shadowrun Chronicles - Boston Lockdown,0.5574173365750061,0.61,0.0,1,0.0,0.22296693463000247,0.1647,n/a,0.2,0.0,0.0
Q20030150,XCOM 2,0.8435838128613258,0.88,1.0,1,0.0,0.33743352514453034,0.2376,n/a,0.2,0.0,0.7750335251445304
Q31634732,Hero Siege,0.667576418685944,0.0,0.9,1,0.0,0.2670305674743776,0.0,n/a,0.2,0.0,0.42032751072693986
Q64958460,Tumblestone,0.7557302286249485,0.71,0.0,1,0.0,0.3022920914499794,0.1917,n/a,0.2,0.0,0.0
Q23253765,Offworld Trading Company,0.7579811592472151,0.78,0.9,1,0.0,0.3031924636988861,0.2106,n/a,0.2,0.0,0.6424132173289976
Q6568802,Torment: Tides of Numenera,0.6906587305986648,0.81,1.0,1,0.038086973290907336,0.27626349223946595,0.21870000000000003,n/a,0.2,0.004951306527817954,0.699914798767284
Q66316850,Vertiginous Golf,0.5455911464737825,0.63,0.0,1,0.0,0.21823645858951302,0.1701,n/a,0.2,0.0,0.0
Q16267674,Hotline Miami 2: Wrong Number,0.9403346630490477,0.74,1.0,1,0.0,0.3761338652196191,0.1998,n/a,0.2,0.0,0.775933865219619
Q15725934,Guacamelee! Super Turbo Championship Edition,0.9247533093932899,0.84,1.0,1,0.0,0.369901323757316,0.2268,n/a,0.2,0.0,0.796701323757316
Q15297043,No Man's Sky,0.8479306087822976,0.71,1.0,1,1.0,0.3391722435129191,0.1917,n/a,0.2,0.13,0.8608722435129191
Q20031742,RIVE,0.8119423788986025,0.75,1.0,1,0.0,0.32477695155944103,0.2025,n/a,0.2,0.0,0.727276951559441
Q23647157,The Banner Saga 2,0.886147117203186,0.82,1.0,1,0.0,0.3544588468812744,0.2214,n/a,0.2,0.0,0.7758588468812744
Q16743212,This War of Mine,0.9370706792435227,0.83,1.0,1,0.0,0.3748282716974091,0.2241,n/a,0.2,0.0,0.7989282716974091
Q20054566,Putt-Putt Joins the Parade,0.9087424965854226,0.0,0.0,1,0.0,0.36349699863416907,0.0,n/a,0.2,0.0,0.0
Q18150456,Freddi Fish and the Case of the Missing Kelp Seeds,0.9560653580119399,0.0,1.0,1,0.0,0.38242614320477597,0.0,n/a,0.2,0.0,0.5824261432047759
Q7125284,Pajama Sam in No Need to Hide When It's Dark Outside,0.9653858715738475,0.0,1.0,1,0.0,0.386154348629539,0.0,n/a,0.2,0.0,0.5861543486295391
Q3161366,SPY Fox in: Dry Cereal,0.9361776233951391,0.0,1.0,1,0.0,0.37447104935805564,0.0,n/a,0.2,0.0,0.5744710493580556
Q28126594,Putt-Putt and Pep's Balloon-o-Rama,0.7030819756034554,0.0,0.0,1,0.0,0.2812327902413822,0.0,n/a,0.2,0.0,0.0
Q62725218,Freddi Fish and Luther's Maze Madness,0.7056727244152231,0.0,0.0,1,0.0,0.2822690897660893,0.0,n/a,0.2,0.0,0.0
Q393059,LEGO® The Hobbit™,0.7995777445327212,0.72,0.9,1,0.0,0.3198310978130885,0.19440000000000002,n/a,0.2,0.0,0.6428079880317797
Q20652409,Tabletop Simulator,0.95790240925782,0.0,1.0,1,0.09801270785453563,0.383160963703128,0.0,n/a,0.2,0.012741652021089633,0.5959026157242178
Q7623793,Strike Suit Zero: Director's Cut,0.7511475782239724,0.66,0.0,1,0.03274087932647334,0.30045903128958895,0.17820000000000003,n/a,0.2,0.004256314312441534,0.0
Q24050047,Sid Meier's Civilization VI,0.859305438854048,0.88,1.0,1,0.0,0.3437221755416192,0.2376,n/a,0.2,0.0,0.7813221755416193
Q18215873,ENDLESS Legend™,0.8293261382079397,0.82,1.0,1,0.0,0.3317304552831759,0.2214,n/a,0.2,0.0,0.7531304552831759
Q119952215,TransOcean: The Shipping Company,0.7164532633961813,0.0,0.9,1,0.0,0.28658130535847254,0.0,n/a,0.2,0.0,0.4379231748226253
Q16927602,Armello,0.8124134305199321,0.75,1.0,1,0.0,0.32496537220797284,0.2025,n/a,0.2,0.0,0.7274653722079729
Q18781688,Grey Goo,0.6647016140616238,0.77,1.0,1,0.0,0.2658806456246495,0.20790000000000003,n/a,0.2,0.0,0.6737806456246496
Q2617930,Pillars of Eternity,0.8809535999536195,0.89,1.0,1,0.32537453183520604,0.35238143998144783,0.2403,n/a,0.2,0.04229868913857679,0.8349801291200247
Q4267401,The Witcher 3: Wild Hunt,0.9674258344224401,0.92,0.9,1,0.0,0.38697033376897605,0.24840000000000004,n/a,0.2,0.0,0.7518333003920786
Q3494294,SPY Fox 2: Some Assembly Required,0.8875844389785812,0.0,0.0,1,0.0,0.3550337755914325,0.0,n/a,0.2,0.0,0.0
Q3494295,SPY Fox 3: Operation Ozone,0.8415368680405052,0.0,0.0,1,0.0,0.3366147472162021,0.0,n/a,0.2,0.0,0.0
Q63228470,SPY Fox in: Cheese Chase,0.5173084842745487,0.0,0.0,1,0.0,0.2069233937098195,0.0,n/a,0.2,0.0,0.0
Q63228471,SPY Fox in: Hold the Mustard,0.27027144858027696,0.0,0.0,1,0.0,0.10810857943211079,0.0,n/a,0.2,0.0,0.0
Q3470532,Pajama Sam 2: Thunder And Lightning Aren't So Frightening,0.9603045364152807,0.0,0.0,1,0.0,0.3841218145661123,0.0,n/a,0.2,0.0,0.0
Q3411219,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,0.9517492413139669,0.0,0.0,1,0.0,0.3806996965255868,0.0,n/a,0.2,0.0,0.0
Q16259023,Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,0.335744724282434,0.0,0.5,1,0.0,0.1342978897129736,0.0,n/a,0.2,0.0,0.1671489448564868
Q124070327,Pajama Sam's Sock Works,0.7857180674970731,0.0,0.0,1,0.0,0.31428722699882927,0.0,n/a,0.2,0.0,0.0
Q63170775,Pajama Sam's Lost & Found,0.37114361988923295,0.0,0.0,1,0.0,0.14845744795569318,0.0,n/a,0.2,0.0,0.0
Q19658430,Freddi Fish 2: The Case of the Haunted Schoolhouse,0.9583601627083297,0.0,0.0,1,0.0,0.3833440650833319,0.0,n/a,0.2,0.0,0.0
Q19658431,Freddi Fish 3: The Case of the Stolen Conch Shell,0.9378271904685666,0.0,0.0,1,0.0,0.37513087618742663,0.0,n/a,0.2,0.0,0.0
Q19752955,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,0.931058687695551,0.0,0.0,1,0.0,0.37242347507822043,0.0,n/a,0.2,0.0,0.0
Q19865961,Freddi Fish 5: The Case of the Creature of Coral Cove,0.8769950203723584,0.0,0.0,1,0.0,0.3507980081489434,0.0,n/a,0.2,0.0,0.0
Q62725237,Freddi Fish and Luther's Water Worries,0.46269715977486015,0.0,0.0,1,0.0,0.18507886390994407,0.0,n/a,0.2,0.0,0.0
Q20054565,Putt-Putt Goes to the Moon,0.8959624017196334,0.0,0.0,1,0.0,0.35838496068785336,0.0,n/a,0.2,0.0,0.0
Q22908027,Putt-Putt Saves The Zoo,0.9543313352554295,0.0,1.0,1,0.0,0.3817325341021718,0.0,n/a,0.2,0.0,0.5817325341021717
Q28126683,Putt-Putt Travels Through Time,0.9159805927064782,0.0,0.0,1,0.0,0.36639223708259133,0.0,n/a,0.2,0.0,0.0
Q28126593,Putt-Putt Enters the Race,0.9190663178875389,0.0,0.0,1,0.0,0.3676265271550156,0.0,n/a,0.2,0.0,0.0
Q42851282,Putt-Putt Joins the Circus,0.8396789770994196,0.0,0.0,1,0.0,0.33587159083976786,0.0,n/a,0.2,0.0,0.0
Q62726159,Putt-Putt: Pep's Birthday Surprise,0.44388224357839473,0.0,0.75,1,0.0,0.1775528974313579,0.0,n/a,0.2,0.0,0.28316467307351845
Q62726003,Putt-Putt and Pep's Dog on a Stick,0.6802480275046752,0.0,0.0,1,0.0,0.27209921100187007,0.0,n/a,0.2,0.0,0.0
Q135453323,Putt-Putt and Fatty Bear's Activity Pack,0.7813900995787618,0.0,0.0,1,0.0,0.31255603983150476,0.0,n/a,0.2,0.0,0.0
Q113680190,Shadowrun: Dragonfall - Director's Cut,0.8855580532417038,0.87,1.0,1,0.0,0.35422322129668155,0.23490000000000003,n/a,0.2,0.0,0.7891232212966817
Q4048638,Ryse: Son of Rome,0.8671502790759189,0.6,1.0,1,0.0,0.34686011163036756,0.162,n/a,0.2,0.0,0.7088601116303677
Q19745067,Sunless Sea,0.8229085897318642,0.81,0.9,1,0.097152699284138,0.3291634358927457,0.21870000000000003,n/a,0.2,0.012629850906937941,0.6844439581197154
Q18085691,The Long Dark,0.8883167772867606,0.77,1.0,1,0.018036194668623134,0.35532671091470425,0.20790000000000003,n/a,0.2,0.0023447053069210076,0.7655714162216252
Q16267762,Obduction,0.7851882112614673,0.76,0.9,1,0.13125965144495919,0.31407528450458694,0.20520000000000002,n/a,0.2,0.017063754687844695,0.6627051352731884
Q17007953,LEGO® Batman™ 3: Beyond Gotham,0.877563767288222,0.73,0.9,1,0.0,0.35102550691528883,0.1971,n/a,0.2,0.0,0.67331295622376
Q124070328,Pajama Sam: Games to Play on Any Day,0.7957685574140959,0.0,0.0,1,0.0,0.3183074229656384,0.0,n/a,0.2,0.0,0.0
Q5437996,Fatty Bear's Birthday Surprise,0.9014534722214624,0.0,0.0,1,0.0,0.360581388888585,0.0,n/a,0.2,0.0,0.0
Q19881281,The Flame in the Flood,0.7498111614450002,0.73,1.0,1,0.0,0.2999244645780001,0.1971,n/a,0.2,0.0,0.6970244645780002
Q30643248,StarCrawlers,0.808540614225735,0.0,0.9,1,0.05527280687352926,0.32341624569029404,0.0,n/a,0.2,0.007185464893558803,0.47754153952546746
Q906070,DiRT 3 Complete Edition,0.9095948688532254,0.87,1.0,1,0.003684055408193339,0.3638379475412902,0.23490000000000003,n/a,0.2,0.0004789272030651341,0.7992168747443552
Q22019745,SteamWorld Heist,0.9326982109760366,0.86,1.0,1,0.0,0.37307928439041466,0.23220000000000002,n/a,0.2,0.0,0.8052792843904146
Q20538677,Sword Coast Legends,0.5269059279373265,0.61,1.0,1,0.05328005328005328,0.2107623711749306,0.1647,n/a,0.2,0.006926406926406926,0.5823887781013376
Q89409387,Windward,0.7831584902215182,0.61,1.0,1,0.0,0.3132633960886073,0.1647,n/a,0.2,0.0,0.6779633960886073
Q16962493,Tales from the Borderlands,0.9397413283550307,0.85,1.0,1,0.0,0.3758965313420123,0.2295,n/a,0.2,0.0,0.8053965313420124
Q18150581,Game of Thrones - A Telltale Games Series,0.750062379973944,0.64,1.0,1,0.0,0.3000249519895776,0.1728,n/a,0.2,0.0,0.6728249519895777
Q18754076,ONE PIECE PIRATE WARRIORS 3,0.7732261232861487,0.74,1.0,1,0.0,0.3092904493144595,0.1998,n/a,0.2,0.0,0.7090904493144594
Q19772510,Deus Ex: Mankind Divided™,0.7595451006516212,0.84,0.9,1,0.6549537932516656,0.3038180402606485,0.2268,n/a,0.2,0.08514399312271653,0.7341858300450286
Q18356951,Sentinels of the Multiverse,0.8817891469496228,0.0,1.0,1,0.42098296500920807,0.3527156587798492,0.0,n/a,0.2,0.05472778545119705,0.6074434442310462
Q16259000,Oceanhorn: Monster of Uncharted Seas,0.7798924614690417,0.85,1.0,1,0.0,0.31195698458761667,0.2295,n/a,0.2,0.0,0.7414569845876167
Q19879485,Keep Talking and Nobody Explodes,0.9704798924227844,0.84,1.0,1,0.0,0.3881919569691138,0.2268,n/a,0.2,0.0,0.8149919569691138
Q20031747,ARK: Survival Evolved,0.8324146780558388,0.7,0.9,1,0.3258121898698624,0.33296587122233556,0.189,n/a,0.2,0.04235558468308211,0.6878893103148759
Q18928722,Shadowrun: Hong Kong - Extended Edition,0.8570962731998393,0.81,1.0,1,0.0,0.34283850927993575,0.21870000000000003,n/a,0.2,0.0,0.7615385092799358
Q18920887,LEGO® Jurassic World,0.9202735986011262,0.7,1.0,1,0.0,0.3681094394404505,0.189,n/a,0.2,0.0,0.7571094394404505
Q116774681,Space Run Galaxy,0.608292441297495,0.75,1.0,1,0.0,0.24331697651899803,0.2025,n/a,0.2,0.0,0.645816976518998
