qid,name,favorability,critic_score,protonDB_rating,personal_interest,completion,favorability_weighted,critic_score_weighted,protonDB_rating_weighted,personal_interest_weighted,completion_weighted,final_score
Q4044539,Mortal Kombat Kollection,0.5248593445246593,0.62,0.75,0,0.0,0.20994373780986375,0.16740000000000002,n/a,0.0,0.0,0.28300780335739784
Q2667499,The Testament of Sherlock Holmes,0.7894489967775744,0.64,0.9,0,0.0,0.3157795987110298,0.1728,n/a,0.0,0.0,0.4397216388399268
Q4041418,Insanely Twisted Shadow Planet,0.8488181187249239,0.76,1.0,0,0.0,0.33952724748996954,0.20520000000000002,n/a,0.0,0.0,0.5447272474899696
Q15729139,Gunpoint,0.9725228626310596,0.83,1.0,0,0.0,0.38900914505242384,0.2241,n/a,0.0,0.0,0.6131091450524239
Q1711379,To the Moon,0.9603747742078064,0.81,1.0,0,0.0,0.38414990968312257,0.21870000000000003,n/a,0.0,0.0,0.6028499096831226
Q4697670,AirMech,0.8339365466876256,0.73,0.9,0,0,0.3335746186750503,0.1971,n/a,0.0,0.0,0
Q1812427,Legend of Grimrock,0.9295298031802273,0.82,1.0,0,0.3675876555178543,0.37181192127209095,0.2214,n/a,0.0,0.04778639521732106,0.6409983164894121
Q939588,The Walking Dead,0.9721203355494968,0.89,1.0,0,0.0,0.38884813421979875,0.2403,n/a,0.0,0.0,0.6291481342197988
Q5237686,ENDLESS Space™ - Definitive Edition,0.798120560053385,0.77,1.0,0,0.0,0.31924822402135405,0.20790000000000003,n/a,0.0,0.0,0.5271482240213541
Q40166,Assassin's Creed® III,0.7298419916884266,0.84,0.9,0,0.0,0.29193679667537065,0.2268,n/a,0.0,0.0,0.4668631170078336
Q74669,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,0.932638067547892,0.86,1.0,0,0.45573235414116686,0.37305522701915683,0.23220000000000002,n/a,0.0,0.05924520603835169,0
Q400488,Game of Thrones ,0.7068166925642889,0.52,1.0,0,0.0,0.2827266770257156,0.14040000000000002,n/a,0.0,0.0,0.4231266770257156
Q7623793,Strike Suit Zero,0.7511475782239724,0.66,0.0,0,0.03274087932647334,0.30045903128958895,0.17820000000000003,n/a,0.0,0.004256314312441534,0
Q3071522,Fieldrunners,0.6112778177907813,0.81,1.0,0,0.0,0.2445111271163125,0.21870000000000003,n/a,0.0,0.0,0.4632111271163125
Q22262157,RAW - Realms of Ancient War,0.47568021102542324,0.52,0.9,0,0.0,0.1902720844101693,0.14040000000000002,n/a,0.0,0.0,0
Q16267641,Splice,0.8448886774019804,0,0.9,0,0.0,0.33795547096079215,0.0,n/a,0.0,0.0,0.30415992386471297
Q2617696,Lone Survivor: The Director's Cut,0.8290113707924436,0.81,1.0,0,0.0,0.33160454831697744,0.21870000000000003,n/a,0.0,0.0,0.5503045483169775
Q22262072,Spirits,0.6192509815318444,0,0.0,0,0.0,0.2477003926127378,0.0,n/a,0.0,0.0,0.0
Q3644856,Sanctum 2,0.8943206384721187,0.77,1.0,0,0.7842239185750636,0.3577282553888475,0.20790000000000003,n/a,0.0,0.10194910941475827,0
Q1711359,The Witness,0.8395900496960058,0.87,1.0,1,0.03638110928061505,0.33583601987840234,0.23490000000000003,n/a,0.2,0.004729544206479956,0.7754655640848823
Q1166232,DARK SOULS™: Prepare To Die Edition,0.9130152174986722,0.85,1.0,0,0.0,0.3652060869994689,0.2295,n/a,0.0,0.0,0
Q4308783,FTL: Faster Than Light,0.9497316356776585,0.84,1.0,0,0.13915143877336694,0.37989265427106345,0.2268,n/a,0.0,0.018089687040537702,0.6247823413116012
Q133729094,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,0.8260719471896827,0,1.0,0,0.0,0.3304287788758731,0.0,n/a,0.0,0.0,0
Q112912,LEGO® Batman™ 2: DC Super Heroes,0.942845734571285,0.79,1.0,0,0.0,0.377138293828514,0.21330000000000002,n/a,0.0,0.0,0.590438293828514
Q2082291,LEGO® The Lord of the Rings™,0.8966876015097425,0.8,1.0,0,0.1073045875172278,0.358675040603897,0.21600000000000003,n/a,0.0,0.013949596377239614,0.5886246369811365
Q3294300,Mark of the Ninja,0.967365972021667,0.9,1.0,0,0.03362927091740651,0.38694638880866683,0.24300000000000002,n/a,0.0,0.004371805219262846,0
Q15725934,Guacamelee! Gold Edition,0.9247533093932899,0.84,1.0,0,0,0.369901323757316,0.2268,n/a,0.0,0.0,0
Q4918670,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,0.9063344765306808,0.85,1.0,0,0.0,0.3625337906122723,0.2295,n/a,0.0,0.0,0.5920337906122723
Q7156711,PAYDAY 2,0.8924257602271497,0.79,1.0,0,0.027098522485321633,0.3569703040908599,0.21330000000000002,n/a,0.0,0.0035228079230918124,0.5737931120139517
Q1573097,Scribblenauts Unlimited,0.9350396164698895,0.73,1.0,0,0.0,0.37401584658795584,0.1971,n/a,0.0,0.0,0.5711158465879558
Q3208174,Don't Starve,0.9645937420420025,0.78,1.0,1,0,0.385837496816801,0.2106,n/a,0.2,0.0,0.7964374968168011
Q130578,Divinity II: Developer's Cut,0.8388640828627709,0,1.0,0,0.0,0.3355456331451084,0.0,n/a,0.0,0.0,0.3355456331451084
Q4774596,Antichamber,0.9479289980281602,0.82,1.0,0,0.0,0.3791715992112641,0.2214,n/a,0.0,0.0,0.6005715992112641
Q5609186,Grim Dawn,0.9358033053352952,0.83,1.0,1,0.24299065420560748,0.3743213221341181,0.2241,n/a,0.2,0.031588785046728976,0.8300101071808471
Q1471545,Kerbal Space Program,0.9539625476563406,0.88,1.0,0,0.04018425953151034,0.3815850190625363,0.2376,n/a,0.0,0.005223953739096345,0.6244089728016327
Q218568,Super Hexagon,0.9665944598050026,0.86,1.0,0,0.0,0.38663778392200104,0.23220000000000002,n/a,0.0,0.0,0.6188377839220011
Q16672675,Reus,0.7713854233257086,0.75,1.0,0,0.0,0.30855416933028346,0.2025,n/a,0.0,0.0,0.5110541693302835
Q3762768,Giana Sisters: Twisted Dreams,0.7574245761504005,0.69,1.0,0,0.0,0.30296983046016024,0.1863,n/a,0.0,0.0,0.48926983046016026
Q13648661,Miasmata,0.7489744561530552,0.76,1.0,0,0.0,0.2995897824612221,0.20520000000000002,n/a,0.0,0.0,0.5047897824612221
Q2581523,FEZ,0.922355448254796,0.89,1.0,1,0.10882708585247884,0.3689421793019184,0.2403,n/a,0.2,0.01414752116082225,0.8233897004627407
Q3205367,Cities in Motion 2,0.5605442222452879,0.72,1.0,0,0.0,0.22421768889811516,0.19440000000000002,n/a,0.0,0.0,0
Q3894893,Papo & Yo,0.9248234029378044,0.72,1.0,0,0.0,0.36992936117512176,0.19440000000000002,n/a,0.0,0.0,0.5643293611751218
Q500851,Company of Heroes ,0.9397192712530515,0.93,1.0,0,0.0,0.37588770850122066,0.25110000000000005,n/a,0.0,0.0,0.6269877085012208
Q56648216,Full Throttle Remastered,0.9068516408889803,0.77,1.0,0,0.0,0.36274065635559216,0.20790000000000003,n/a,0.0,0.0,0.5706406563555921
Q3132373,Incredipede,0.6804282274193368,0.79,1.0,0,0.0,0.27217129096773474,0.21330000000000002,n/a,0.0,0.0,0.4854712909677348
Q5284389,Divinity: Original Sin (Classic),0.9114967350892652,0.87,0.75,0,0,0.3645986940357061,0.23490000000000003,n/a,0.0,0.0,0
Q71728562,Starseed Pilgrim,0.564365936458522,0.83,1.0,0,0,0.2257463745834088,0.2241,n/a,0.0,0.0,0.4498463745834088
Q71732131,Beatbuddy: Tale of the Guardians,0.725730783766157,0.75,0.0,0,0.0,0.2902923135064628,0.2025,n/a,0.0,0.0,0.0
Q119952213,Cities XL Platinum,0.5612673917506784,0,0.9,0,0,0.22450695670027138,0.0,n/a,0.0,0.0,0
Q13427428,The Swapper,0.9355978743089369,0.87,0.9,0,0.0,0.3742391497235748,0.23490000000000003,n/a,0.0,0.0,0.5482252347512174
Q7245729,Prison Architect,0.8904052785727389,0.83,1.0,0,0.012294452128477023,0.3561621114290956,0.2241,n/a,0.0,0.001598278776702013,0.5818603902057976
Q12496422,Surgeon Simulator,0.8132693065034257,0.56,1.0,0,0.0,0.3253077226013703,0.15120000000000003,n/a,0.0,0.0,0
Q7755333,Organ Trail: Director's Cut,0.8691765603186754,0,1.0,0,0.03460207612456748,0.3476706241274702,0.0,n/a,0.0,0.004498269896193772,0.35216889402366397
Q7460767,Shadowrun Returns,0.878004547128156,0.76,1.0,0,0.8744498494324763,0.35120181885126245,0.20520000000000002,n/a,0.0,0.11367848042622192,0
Q13583301,Poker Night 2,0.86879384153348,0.69,1.0,0,0.0,0.347517536613392,0.1863,n/a,0.0,0.0,0
Q16267613,Anodyne,0.8304087601515179,0.75,0.9,0,0.0,0.3321635040606072,0.2025,n/a,0.0,0.0,0.48119715365454646
Q1955277,Tom Clancy's Splinter Cell Blacklist,0.7833764646555643,0.82,0.9,0,0.11461856444945509,0.31335058586222575,0.2214,n/a,0.0,0.014900413378429163,0.49468589931658946
Q682617,Dust: An Elysian Tail,0.9485292325915917,0.83,0.9,0,0.11086474501108648,0.3794116930366367,0.2241,n/a,0.0,0.014412416851441243,0.5561316988992702
Q844183,Dreamfall Chapters,0.8117116675790913,0.67,1.0,0,0.0,0.32468466703163656,0.18090000000000003,n/a,0.0,0.0,0.5055846670316366
Q13417084,Transistor,0.9369027763301625,0.83,1.0,0,0.0,0.374761110532065,0.2241,n/a,0.0,0.0,0.598861110532065
Q3932528,The Banner Saga,0.884770194671481,0.8,1.0,0,0.03856350927934442,0.3539080778685924,0.21600000000000003,n/a,0.0,0.005013256206314775,0.5749213340749072
Q17183734,Magicka 2,0.8186597302227456,0.69,1.0,0,0.0,0.32746389208909826,0.1863,n/a,0.0,0.0,0
Q3790509,Path of Exile,0.8892656572125637,0.86,1.0,0,0.0031625553447185324,0.3557062628850255,0.23220000000000002,n/a,0.0,0.00041113219481340925,0
Q4051399,Thief,0.7399700553756844,0.67,1.0,0,0.03531710249474001,0.29598802215027376,0.18090000000000003,n/a,0.0,0.004591223324316202,0.48147924547459003
Q1633410,Wasteland 2,0.8167601683186041,0.8,0.9,0,0.009580032106053545,0.32670406732744167,0.21600000000000003,n/a,0.0,0.0012454041737869608,0
Q13752449,Rogue Legacy,0.9209624643441102,0.85,0.9,0,0.31499051233396586,0.3683849857376441,0.2295,n/a,0.0,0.040948766603415565,0.5749503771069537
Q15709637,Middle-earth™: Shadow of Mordor™,0.9232514712018198,0,1.0,1,0,0.36930058848072794,0.0,n/a,0.2,0.0,0.569300588480728
Q3808649,Joe Danger 2: The Movie,0.5715746333439795,0.82,0.75,0,0.0,0.2286298533375918,0.2214,n/a,0.0,0.0,0.33752239000319384
Q81633916,Talisman: Digital Classic Edition,0.7742746795420619,0.51,1.0,0,0.3089598352214212,0.30970987181682474,0.13770000000000002,n/a,0.0,0.040164778578784754,0
Q16259371,Crypt of the NecroDancer,0.9524956119668839,0.87,1.0,0,0.0,0.3809982447867536,0.23490000000000003,n/a,0.0,0.0,0.6158982447867536
Q18642577,Dungeon of the ENDLESS™,0.8467688599967721,0.79,1.0,0,0.0,0.33870754399870884,0.21330000000000002,n/a,0.0,0.0,0.5520075439987089
Q3662198,LEGO® MARVEL Super Heroes,0.9534744743919,0.8,1.0,0,0.10347222222222223,0.38138978975676,0.21600000000000003,n/a,0.0,0.01345138888888889,0.6108411786456489
Q16266633,FORCED,0.725032864356964,0.72,0.0,0,0.0714103545014027,0.29001314574278564,0.19440000000000002,n/a,0.0,0.009283346085182352,0
Q46604354,Life Goes On,0.950340765086085,0.77,0.9,0,0.0,0.38013630603443405,0.20790000000000003,n/a,0.0,0.0,0.5292326754309906
Q5427938,The Wolf Among Us,0.9774269499147712,0.85,1.0,0,0.0,0.3909707799659085,0.2295,n/a,0.0,0.0,0.6204707799659085
Q18758128,Underrail,0.8540797014453246,0.72,1.0,0,0.0,0.3416318805781299,0.19440000000000002,n/a,0.0,0.0,0.5360318805781299
Q4769943,Anomaly Korea,0.754000214782513,0,0.9,0,0.0,0.30160008591300524,0.0,n/a,0.0,0.0,0.2714400773217047
Q14753828,7 Days to Die,0.8700554740316474,0.47,0.9,0,0.007008439951090037,0.34802218961265896,0.1269,n/a,0.0,0.0009110971936417048,0
Q20031743,Rocket League,0.8760648581014813,0.85,1.0,0,0.15088905584773352,0.3504259432405925,0.2295,n/a,0.0,0.01961557726020536,0
Q16267828,Race The Sun,0.9280907531046017,0.79,1.0,0,0.14138817480719795,0.3712363012418407,0.21330000000000002,n/a,0.0,0.018380462724935733,0.6029167639667765
Q107999441,Warmachine Tactics,0.4158435587403635,0,0.9,0,0,0.16633742349614541,0.0,n/a,0.0,0.0,0.14970368114653088
Q18620506,The Talos Principle,0.9508918200544586,0.85,1.0,0,0.7115928369462771,0.38035672802178344,0.2295,n/a,0.0,0.09250706880301603,0.7023637968247995
Q16457556,Hyper Light Drifter,0.9259272270036351,0.84,1.0,0,0.0,0.370370890801454,0.2268,n/a,0.0,0.0,0.597170890801454
Q737653,Wasteland 1 - The Original Classic,0.7534916404556471,0,1.0,0,0.0,0.30139665618225886,0.0,n/a,0.0,0.0,0
Q3274141,The Walking Dead: Season Two,0.9637671389420381,0.8,1.0,0,0,0.3855068555768153,0.21600000000000003,n/a,0.0,0.0,0.6015068555768153
Q17513672,Ori and the Blind Forest,0.937278280364916,0.88,1.0,0,0.0,0.3749113121459664,0.2376,n/a,0.0,0.0,0
Q16466659,Borderlands: The Pre-Sequel,0.7850381892937585,0.75,1.0,0,0.7232061762034514,0.31401527571750343,0.2025,n/a,0.0,0.09401680290644869,0.6105320786239521
Q16259390,Darkest Dungeon®,0.9154383273470326,0.84,1.0,0,0.06148182957393483,0.36617533093881305,0.2268,n/a,0.0,0.007992637844611529,0.6009679687834246
Q17154142,Stomping Land,0.4538451798971074,0,0.0,0,0,0.18153807195884297,0.0,n/a,0.0,0.0,0
Q15904573,The LEGO® Movie - Videogame,0.8620592778769174,0.71,1.0,0,0.0,0.344823711150767,0.1917,n/a,0.0,0.0,0
Q7460766,Shadowrun Chronicles - Boston Lockdown,0.5574173365750061,0.61,0.0,0,0.0,0.22296693463000247,0.1647,n/a,0.0,0.0,0
Q20030150,XCOM 2,0.8435802892510795,0.88,1.0,0,0.0,0.33743211570043186,0.2376,n/a,0.0,0.0,0.5750321157004319
Q31634732,Hero Siege,0.6675545952828439,0,0.9,0,0.0,0.26702183811313757,0.0,n/a,0.0,0.0,0.2403196543018238
Q64958460,Tumblestone,0.7557302286249485,0.71,0.0,0,0.0,0.3022920914499794,0.1917,n/a,0.0,0.0,0.0
Q23253765,Offworld Trading Company,0.7579811592472151,0.78,0.9,0,0.0,0.3031924636988861,0.2106,n/a,0.0,0.0,0.4624132173289975
Q6568802,Torment: Tides of Numenera,0.6906587305986648,0.81,1.0,0,0.038086973290907336,0.27626349223946595,0.21870000000000003,n/a,0.0,0.004951306527817954,0.49991479876728395
Q66316850,Vertiginous Golf,0.5455911464737825,0.63,0.0,0,0.0,0.21823645858951302,0.1701,n/a,0.0,0.0,0
Q16267674,Hotline Miami 2: Wrong Number,0.9403293123423679,0.74,1.0,0,0.0,0.3761317249369472,0.1998,n/a,0.0,0.0,0
Q15725934,Guacamelee! Super Turbo Championship Edition,0.9172637604555895,0.84,1.0,0,0,0.36690550418223583,0.2268,n/a,0.0,0.0,0
Q15297043,No Man's Sky,0.8479363984488781,0.71,1.0,0,1,0.33917455937955127,0.1917,n/a,0.0,0.13,0.6608745593795513
Q20031742,RIVE,0.8119423788986025,0.75,1.0,0,0.0,0.32477695155944103,0.2025,n/a,0.0,0.0,0.5272769515594411
Q23647157,The Banner Saga 2,0.886147117203186,0.82,1.0,0,0.0,0.3544588468812744,0.2214,n/a,0.0,0.0,0.5758588468812744
Q16743212,This War of Mine,0.9370628530355647,0.83,1.0,0,0.0,0.3748251412142259,0.2241,n/a,0.0,0.0,0
Q20054566,Putt-Putt Joins the Parade,0.9087424965854226,0,0.0,0,0.0,0.36349699863416907,0.0,n/a,0.0,0.0,0
Q18150456,Freddi Fish and the Case of the Missing Kelp Seeds,0.9560653580119399,0,1.0,0,0.0,0.38242614320477597,0.0,n/a,0.0,0.0,0
Q7125284,Pajama Sam in No Need to Hide When It's Dark Outside,0.9654117051496425,0,1.0,0,0,0.386164682059857,0.0,n/a,0.0,0.0,0
Q3161366,SPY Fox in: Dry Cereal,0.9362676549544121,0,1.0,0,0.0,0.37450706198176487,0.0,n/a,0.0,0.0,0
Q28126594,Putt-Putt and Pep's Balloon-o-Rama,0.7030819756034554,0,0.0,0,0,0.2812327902413822,0.0,n/a,0.0,0.0,0
Q62725218,Freddi Fish and Luther's Maze Madness,0.7056727244152231,0,0.0,0,0,0.2822690897660893,0.0,n/a,0.0,0.0,0
Q393059,LEGO® The Hobbit™,0.799519181533106,0.72,0.9,0,0.0,0.3198076726132424,0.19440000000000002,n/a,0.0,0.0,0.4627869053519182
Q20652409,Tabletop Simulator,0.9579115959097535,0,1.0,0,0.09801270785453563,0.3831646383639014,0.0,n/a,0.0,0.012741652021089633,0
Q7623793,Strike Suit Zero: Director's Cut,0.7832368832007989,0.66,0.9,0,0.0015590894917368258,0.3132947532803196,0.17820000000000003,n/a,0.0,0.00020268163392578737,0
Q24050047,Sid Meier's Civilization VI,0.8593055082959283,0.88,1.0,0,0.0,0.34372220331837133,0.2376,n/a,0.0,0.0,0
Q18215873,ENDLESS Legend™,0.8292818109458961,0.82,1.0,0,0.0,0.33171272437835847,0.2214,n/a,0.0,0.0,0.5531127243783585
Q119952215,TransOcean: The Shipping Company,0.7164532633961813,0,0.9,0,0.0,0.28658130535847254,0.0,n/a,0.0,0.0,0.2579231748226253
Q16927602,Armello,0.8124134305199321,0.75,1.0,0,0.0,0.32496537220797284,0.2025,n/a,0.0,0.0,0.5274653722079728
Q18781688,Grey Goo,0.6647016140616238,0.77,1.0,0,0.0,0.2658806456246495,0.20790000000000003,n/a,0.0,0.0,0.47378064562464955
Q2617930,Pillars of Eternity,0.8809281458185797,0.89,1.0,0,0.32537453183520604,0.3523712583274319,0.2403,n/a,0.0,0.04229868913857679,0.6349699474660087
Q4267401,The Witcher 3: Wild Hunt,0.967430238609384,0.92,0.9,1,0.0,0.38697209544375366,0.24840000000000004,n/a,0.2,0.0,0.7518348858993784
Q3494294,SPY Fox 2: Some Assembly Required,0.8875844389785812,0,0.0,0,0.0,0.3550337755914325,0.0,n/a,0.0,0.0,0
Q3494295,SPY Fox 3: Operation Ozone,0.8415368680405052,0,0.0,0,0.0,0.3366147472162021,0.0,n/a,0.0,0.0,0
Q63228470,SPY Fox in: Cheese Chase,0.5173084842745487,0,0.0,0,0,0.2069233937098195,0.0,n/a,0.0,0.0,0
Q63228471,SPY Fox in: Hold the Mustard,0.27027144858027696,0,0.0,0,0,0.10810857943211079,0.0,n/a,0.0,0.0,0
Q3470532,Pajama Sam 2: Thunder And Lightning Aren't So Frightening,0.9603045364152807,0,0.0,0,0.0,0.3841218145661123,0.0,n/a,0.0,0.0,0
Q3411219,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,0.9517492413139669,0,0.0,0,0.0,0.3806996965255868,0.0,n/a,0.0,0.0,0
Q16259023,Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,0.335744724282434,0,0.5,0,0.0,0.1342978897129736,0.0,n/a,0.0,0.0,0
Q124070327,Pajama Sam's Sock Works,0.7857180674970731,0,0.0,0,0,0.31428722699882927,0.0,n/a,0.0,0.0,0
Q63170775,Pajama Sam's Lost & Found,0.37114361988923295,0,0.0,0,0.0,0.14845744795569318,0.0,n/a,0.0,0.0,0
Q19658430,Freddi Fish 2: The Case of the Haunted Schoolhouse,0.9583601627083297,0,0.0,0,0.0,0.3833440650833319,0.0,n/a,0.0,0.0,0
Q19658431,Freddi Fish 3: The Case of the Stolen Conch Shell,0.9378271904685666,0,0.0,0,0.0,0.37513087618742663,0.0,n/a,0.0,0.0,0
Q19752955,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,0.931058687695551,0,0.0,0,0.0,0.37242347507822043,0.0,n/a,0.0,0.0,0
Q19865961,Freddi Fish 5: The Case of the Creature of Coral Cove,0.8769950203723584,0,0.0,0,0.0,0.3507980081489434,0.0,n/a,0.0,0.0,0
Q62725237,Freddi Fish and Luther's Water Worries,0.46269715977486015,0,0.0,0,0,0.18507886390994407,0.0,n/a,0.0,0.0,0
Q20054565,Putt-Putt Goes to the Moon,0.8959624017196334,0,0.0,0,0.0,0.35838496068785336,0.0,n/a,0.0,0.0,0
Q22908027,Putt-Putt Saves The Zoo,0.9543313352554295,0,1.0,0,0.0,0.3817325341021718,0.0,n/a,0.0,0.0,0
Q28126683,Putt-Putt Travels Through Time,0.9159805927064782,0,0.0,0,0.0,0.36639223708259133,0.0,n/a,0.0,0.0,0
Q28126593,Putt-Putt Enters the Race,0.9190663178875389,0,0.0,0,0.0,0.3676265271550156,0.0,n/a,0.0,0.0,0
Q42851282,Putt-Putt Joins the Circus,0.8396789770994196,0,0.0,0,0.0,0.33587159083976786,0.0,n/a,0.0,0.0,0
Q62726159,Putt-Putt: Pep's Birthday Surprise,0.44388224357839473,0,0.75,0,0.0,0.1775528974313579,0.0,n/a,0.0,0.0,0
Q62726003,Putt-Putt and Pep's Dog on a Stick,0.6802480275046752,0,0.0,0,0,0.27209921100187007,0.0,n/a,0.0,0.0,0
Q135453323,Putt-Putt and Fatty Bear's Activity Pack,0.7813900995787618,0,0.0,0,0,0.31255603983150476,0.0,n/a,0.0,0.0,0
Q113680190,Shadowrun: Dragonfall - Director's Cut,0.8855580532417038,0.87,1.0,0,0.0,0.35422322129668155,0.23490000000000003,n/a,0.0,0.0,0
Q4048638,Ryse: Son of Rome,0.8671465849154965,0.6,1.0,0,0.0,0.3468586339661986,0.162,n/a,0.0,0.0,0
Q19745067,Sunless Sea,0.8228201522959486,0.81,0.9,1,0.097152699284138,0.3291280609183795,0.21870000000000003,n/a,0.2,0.012629850906937941,0.6844121206427858
Q18085691,The Long Dark,0.8882828545946301,0.77,1.0,0,0.018036194668623134,0.35531314183785206,0.20790000000000003,n/a,0.0,0.0023447053069210076,0.5655578471447731
Q16267762,Obduction,0.7851882112614673,0.76,0.9,1,0.13125965144495919,0.31407528450458694,0.20520000000000002,n/a,0.2,0.017063754687844695,0.6627051352731884
Q17007953,LEGO® Batman™ 3: Beyond Gotham,0.8775591970299782,0.73,0.9,0,0.0,0.3510236788119913,0.1971,n/a,0.0,0.0,0.49331131093079217
Q124070328,Pajama Sam: Games to Play on Any Day,0.7957685574140959,0,0.0,0,0.0,0.3183074229656384,0.0,n/a,0.0,0.0,0
Q5437996,Fatty Bear's Birthday Surprise,0.9014534722214624,0,0.0,0,0.0,0.360581388888585,0.0,n/a,0.0,0.0,0
Q19881281,The Flame in the Flood,0.7498111614450002,0.73,1.0,0,0.0,0.2999244645780001,0.1971,n/a,0.0,0.0,0.4970244645780001
Q30643248,StarCrawlers,0.808540614225735,0,0.9,0,0.05527280687352926,0.32341624569029404,0.0,n/a,0.0,0.007185464893558803,0.2975415395254676
Q906070,DiRT 3 Complete Edition,0.9095875416336487,0.87,1.0,0,0.003684055408193339,0.3638350166534595,0.23490000000000003,n/a,0.0,0.0004789272030651341,0.5992139438565246
Q22019745,SteamWorld Heist,0.9326982109760366,0.86,1.0,0,0.0,0.37307928439041466,0.23220000000000002,n/a,0.0,0.0,0.6052792843904147
Q20538677,Sword Coast Legends,0.5269059279373265,0.61,1.0,0,0.05328005328005328,0.2107623711749306,0.1647,n/a,0.0,0.006926406926406926,0
Q89409387,Windward,0.7831584902215182,0.61,1.0,0,0.0,0.3132633960886073,0.1647,n/a,0.0,0.0,0.47796339608860733
Q16962493,Tales from the Borderlands,0.9397506368525418,0.85,1.0,0,0.0,0.37590025474101674,0.2295,n/a,0.0,0.0,0.6054002547410168
Q18150581,Game of Thrones - A Telltale Games Series,0.7500389120897674,0.64,1.0,0,0.0,0.30001556483590697,0.1728,n/a,0.0,0.0,0.472815564835907
Q18754076,ONE PIECE PIRATE WARRIORS 3,0.7732469315961968,0.74,1.0,0,0.0,0.30929877263847877,0.1998,n/a,0.0,0.0,0
Q19772510,Deus Ex: Mankind Divided™,0.7595200154389949,0.84,0.9,0,0.6549537932516656,0.303808006175598,0.2268,n/a,0.0,0.08514399312271653,0.5541767993684831
Q18356951,Sentinels of the Multiverse,0.8817891469496228,0,1.0,0,0.42098296500920807,0.3527156587798492,0.0,n/a,0.0,0.05472778545119705,0
Q16259000,Oceanhorn: Monster of Uncharted Seas,0.7798924614690417,0.85,1.0,0,0.0,0.31195698458761667,0.2295,n/a,0.0,0.0,0.5414569845876167
Q19879485,Keep Talking and Nobody Explodes,0.9704232846021246,0.84,1.0,0,0.0,0.38816931384084985,0.2268,n/a,0.0,0.0,0
Q20031747,ARK: Survival Evolved,0.8324203849448446,0.7,0.9,0,0.3258121898698624,0.3329681539779379,0.189,n/a,0.0,0.04235558468308211,0
Q18928722,Shadowrun: Hong Kong - Extended Edition,0.8570962731998393,0.81,1.0,0,0.0,0.34283850927993575,0.21870000000000003,n/a,0.0,0.0,0
Q18920887,LEGO® Jurassic World,0.9202880558816535,0.7,1.0,0,0.0,0.3681152223526614,0.189,n/a,0.0,0.0,0.5571152223526614
Q116774681,Space Run Galaxy,0.6086636545193868,0.75,1.0,0,0.0,0.24346546180775472,0.2025,n/a,0.0,0.0,0.44596546180775476
Q42324197,Curious Expedition,0.9038254415321177,0.74,0.9,0,0.0,0.36153017661284714,0.1998,n/a,0.0,0.0,0.5051971589515625
Q4980843,Elite Dangerous,0.7710812859190542,0,0.9,0,0.10721463889813686,0.3084325143676217,0.0,n/a,0.0,0.013937903056757793,0.29013337568194153
Q19849221,Yooka-Laylee,0.7378810154815985,0.68,1.0,1,0.023623330074942977,0.2951524061926394,0.1836,n/a,0.2,0.0030710329097425873,0.6818234391023819
Q211229,Black Mesa,0.9486926409120433,0.84,0.9,0,0.0,0.3794770563648173,0.2268,n/a,0.0,0.0,0.5456493507283356
Q124067475,Let's Explore The Airport (Junior Field Trips),0.846446856523734,0,0.0,0,0.0,0.3385787426094936,0.0,n/a,0.0,0.0,0
Q135078147,Let's Explore The Farm (Junior Field Trips),0.8690882244316417,0,0.0,0,0,0.3476352897726567,0.0,n/a,0.0,0.0,0
Q135078156,Let's Explore The Jungle (Junior Field Trips),0.782433758350299,0,0.0,0,0,0.31297350334011964,0.0,n/a,0.0,0.0,0
Q123669866,Holy Potatoes! A Weapon Shop?!,0.695031344443861,0.87,0.0,0,0.0,0.2780125377775444,0.23490000000000003,n/a,0.0,0.0,0.0
Q20712541,Total War: WARHAMMER,0.7814124879693514,0.86,0.75,0,0.0,0.31256499518774056,0.23220000000000002,n/a,0.0,0.0,0.40857374639080546
Q55099390,Poly Bridge,0.9065037346036993,0.73,1.0,0,0.0,0.3626014938414797,0.1971,n/a,0.0,0.0,0.5597014938414797
Q21450467,Kingdom: Classic,0.9027445761291887,0,0.9,0,0.0,0.3610978304516755,0.0,n/a,0.0,0.0,0.32498804740650794
Q20049240,NBA 2K16,0.5072407251702292,0.87,1.0,0,0.0,0.2028962900680917,0.23490000000000003,n/a,0.0,0.0,0
Q20538681,TIS-100,0.9611670904635486,0,1.0,0,0.0,0.3844668361854195,0.0,n/a,0.0,0.0,0.3844668361854195
Q92204031,Divinity: Original Sin Enhanced Edition,0.8902937458431303,0.88,1.0,0,0,0.35611749833725215,0.2376,n/a,0.0,0.0,0
Q20112508,DARK SOULS™ III,0.9427137164656457,0.89,1.0,0,0.0,0.3770854865862583,0.2403,n/a,0.0,0.0,0
Q21427534,Human Resource Machine,0.9315491795278866,0.78,0.75,0,0.15039142974866088,0.3726196718111547,0.2106,n/a,0.0,0.019550885867325913,0.4520779182588604
